subID,stimFile,stimType,bin,corners,spectralCentroid,rating,boundingBoxArea,areaRatio,duration,numOnsets,onsetStrength
29,ROS9,sound,9,NA,1365.298652,Angry,NA,NA,3.651337868,40,1.361796283
29,PS7,image,8,9,NA,Sad,79523,0.494925996,NA,NA,NA
29,LFO8,sound,6,NA,1003.971397,Sad,NA,NA,3.303038549,46,2.001451349
29,PS10,image,2,3,NA,Sad,48278,0.697543395,NA,NA,NA
29,ROS5,sound,4,NA,668.4747916,Sad,NA,NA,2.252335601,41,1.018661952
29,LFO3,sound,1,NA,156.020737,Sad,NA,NA,1.555736961,26,0.491558112
29,PS10,image,11,12,NA,Angry,120870,0.284396459,NA,NA,NA
29,PS1,image,10,11,NA,Angry,91154,0.464335081,NA,NA,NA
29,ROS2,sound,0,NA,130.5935308,Sad,NA,NA,1.201632653,21,0.652035298
29,PS11,image,3,4,NA,Sad,54016,0.657360782,NA,NA,NA
29,PS4,image,6,7,NA,Sad,71205,0.476469349,NA,NA,NA
29,LFO9,sound,5,NA,769.1295648,Angry,NA,NA,3.651337868,53,2.058165138
29,PS2,image,4,5,NA,Sad,65618,0.493187845,NA,NA,NA
29,LC14,image,1,2,NA,Sad,51520,0.407045807,NA,NA,NA
29,LFO2,sound,10,NA,1634.346378,Angry,NA,NA,1.201632653,19,1.449793909
29,LC11,image,5,6,NA,Angry,30070,0.207283006,NA,NA,NA
29,SAW5,sound,4,NA,680.6906357,Angry,NA,NA,2.252335601,1,0.034802589
29,LC5,image,7,8,NA,Angry,23393,0.392339589,NA,NA,NA
29,LFO5,sound,2,NA,353.2747911,Sad,NA,NA,2.252335601,41,0.822815376
29,ROS6,sound,9,NA,1459.203219,Angry,NA,NA,2.600634921,23,1.202179867
29,SAW0,sound,6,NA,1001.13528,Sad,NA,NA,0.505034014,7,0.12078549
29,ROS0,sound,7,NA,1159.858362,Angry,NA,NA,0.505034014,5,4.945829181
29,ROS3,sound,12,NA,1817.582067,Sad,NA,NA,1.555736961,15,2.083996338
29,LC12,image,8,9,NA,Angry,34595,0.285445874,NA,NA,NA
29,SAW5,sound,3,NA,541.8549928,Sad,NA,NA,2.252335601,1,0.041153185
29,PS12,image,0,1,NA,Sad,53934,0.579560203,NA,NA,NA
29,ROS3,sound,1,NA,276.4331808,Sad,NA,NA,1.555736961,23,0.768822742
29,LC8,image,2,3,NA,Sad,9025,0.369972299,NA,NA,NA
29,PS3,image,9,10,NA,Sad,106020,0.396302584,NA,NA,NA
29,LFO3,sound,11,NA,1729.951973,Angry,NA,NA,1.555736961,25,1.174576363
29,LC14,image,12,13,NA,Angry,33124,0.489826108,NA,NA,NA
29,SAW3,sound,8,NA,1274.827035,Angry,NA,NA,1.555736961,24,0.191129687
29,SAW1,sound,10,NA,1562.194341,Angry,NA,NA,0.853333333,7,0.106393263
29,PS14,image,3,4,NA,Sad,52800,0.591155303,NA,NA,NA
29,PS4,image,0,1,NA,Sad,52318,0.668412401,NA,NA,NA
29,SAW8,sound,5,NA,799.7626713,Angry,NA,NA,3.303038549,1,0.042501202
29,PS11,image,9,10,NA,Sad,83700,0.303691756,NA,NA,NA
29,PS2,image,7,8,NA,Angry,103766,0.329607,NA,NA,NA
29,ROS2,sound,9,NA,1443.324594,Angry,NA,NA,1.201632653,2,0.369048135
29,LC10,image,5,6,NA,Sad,14740,0.501289009,NA,NA,NA
29,LFO6,sound,7,NA,1102.001199,Angry,NA,NA,2.600634921,49,1.281447548
29,LC4,image,1,2,NA,Sad,61920,0.397206072,NA,NA,NA
29,LC9,image,4,5,NA,Sad,31208,0.328056908,NA,NA,NA
29,ROS9,sound,11,NA,1671.507199,Sad,NA,NA,3.651337868,38,1.824507365
29,LC2,image,10,11,NA,Angry,40996,0.497146063,NA,NA,NA
29,ROS8,sound,12,NA,1800.520636,Angry,NA,NA,3.303038549,11,0.995383246
29,PS11,image,12,13,NA,Angry,116909,0.414980883,NA,NA,NA
29,ROS4,sound,2,NA,331.7518682,Sad,NA,NA,1.904036281,34,0.957703194
29,LC11,image,6,7,NA,Sad,17898,0.352441614,NA,NA,NA
29,SAW7,sound,0,NA,30.32860784,INAUDIBLE,NA,NA,2.954739229,12,0.087327363
29,LC0,image,2,3,NA,Sad,48880,0.202905074,NA,NA,NA
29,LFO2,sound,4,NA,618.0651736,Sad,NA,NA,1.201632653,15,1.202580154
29,ROS4,sound,6,NA,971.0639308,Angry,NA,NA,1.904036281,48,0.820423767
29,LC6,image,11,12,NA,Angry,39159,0.361449475,NA,NA,NA
29,PS9,image,8,9,NA,Angry,79860,0.411169547,NA,NA,NA
29,LFO0,sound,1,NA,176.7213671,Sad,NA,NA,0.505034014,8,0.693912708
29,SAW7,sound,8,NA,1333.151244,Angry,NA,NA,2.954739229,36,0.110546466
29,LFO8,sound,3,NA,458.7371131,Sad,NA,NA,3.303038549,54,1.47615678
29,LC7,image,0,1,NA,Sad,57558,0.111921887,NA,NA,NA
29,PS12,image,4,5,NA,Sad,58995,0.529231291,NA,NA,NA
29,PS2,image,6,7,NA,Sad,153090,0.405774381,NA,NA,NA
29,SAW0,sound,7,NA,1072.769911,Sad,NA,NA,0.505034014,11,0.198055982
29,LFO6,sound,5,NA,836.2776362,Angry,NA,NA,2.600634921,27,0.922427576
29,ROS3,sound,3,NA,452.7286965,Sad,NA,NA,1.555736961,19,0.870367313
29,PS1,image,11,12,NA,Angry,123904,0.467119706,NA,NA,NA
29,LC8,image,7,8,NA,Angry,41625,0.367087087,NA,NA,NA
29,LFO5,sound,10,NA,1585.726654,Angry,NA,NA,2.252335601,30,1.152450106
29,LFO1,sound,12,NA,1801.356965,Angry,NA,NA,0.853333333,16,1.040800704
29,LC4,image,3,4,NA,Sad,42560,0.154111842,NA,NA,NA
29,SAW2,sound,2,NA,406.3159893,Sad,NA,NA,1.201632653,1,0.011995615
29,ROS8,sound,9,NA,1400.995728,Sad,NA,NA,3.303038549,33,1.806563997
29,ROS6,sound,11,NA,1707.924443,Angry,NA,NA,2.600634921,30,0.899990409
29,LC3,image,10,11,NA,Angry,31152,0.382800462,NA,NA,NA
29,SAW4,sound,0,NA,147.2810982,Sad,NA,NA,1.904036281,30,0.056363671
29,ROS7,sound,6,NA,1026.650323,Angry,NA,NA,2.954739229,42,0.660331211
29,LFO6,sound,4,NA,719.0378752,Sad,NA,NA,2.600634921,40,1.720226474
29,SAW9,sound,1,NA,215.1771346,Sad,NA,NA,3.651337868,40,0.033606646
29,LC7,image,2,3,NA,Sad,63960,0.349108818,NA,NA,NA
29,PS9,image,8,9,NA,Angry,79860,0.411169547,NA,NA,NA
29,LC8,image,1,2,NA,Sad,26162,0.510358535,NA,NA,NA
29,LC11,image,12,13,NA,Angry,34390,0.532247746,NA,NA,NA
29,PS9,image,9,10,NA,Sad,94249,0.519475008,NA,NA,NA
29,PS14,image,5,6,NA,Sad,84656,0.459565772,NA,NA,NA
29,SAW3,sound,8,NA,1274.827035,Angry,NA,NA,1.555736961,24,0.191129687
29,PS9,image,0,1,NA,Sad,69434,0.549370625,NA,NA,NA
29,LC5,image,4,5,NA,Sad,36860,0.164568638,NA,NA,NA
29,SAW1,sound,10,NA,1562.194341,Angry,NA,NA,0.853333333,7,0.106393263
29,PS1,image,10,11,NA,Sad,91154,0.464335081,NA,NA,NA
29,PS6,image,6,7,NA,Sad,60099,0.628296644,NA,NA,NA
29,LFO5,sound,5,NA,785.5251097,Angry,NA,NA,2.252335601,42,1.29813286
29,PS2,image,12,13,NA,Sad,90785,0.423638266,NA,NA,NA
29,ROS9,sound,8,NA,1268.044007,Sad,NA,NA,3.651337868,50,1.528397378
29,LC10,image,5,6,NA,Sad,14740,0.501289009,NA,NA,NA
29,LFO3,sound,12,NA,1912.278651,Angry,NA,NA,1.555736961,26,1.316893095
29,LFO5,sound,7,NA,1123.139621,Angry,NA,NA,2.252335601,36,1.56115775
29,SAW9,sound,9,NA,1436.330827,Angry,NA,NA,3.651337868,28,0.068062451
29,PS3,image,3,4,NA,Sad,39952,0.302663196,NA,NA,NA
29,ROS6,sound,11,NA,1707.924443,Angry,NA,NA,2.600634921,30,0.899990409
29,LC11,image,7,8,NA,Angry,49082,0.294833136,NA,NA,NA
29,ROS8,sound,2,NA,323.3524088,Sad,NA,NA,3.303038549,53,0.861518526
29,PS6,image,1,2,NA,Sad,58869,0.612240738,NA,NA,NA
29,SAW1,sound,0,NA,118.8400502,Sad,NA,NA,0.853333333,20,0.35673894
29,SAW3,sound,3,NA,451.6006389,Sad,NA,NA,1.555736961,36,0.07171572
29,LC0,image,2,3,NA,Sad,48880,0.202905074,NA,NA,NA
29,ROS2,sound,1,NA,219.2572399,Sad,NA,NA,1.201632653,20,0.842924985
29,LFO5,sound,4,NA,664.2953508,Sad,NA,NA,2.252335601,35,2.068102691
29,LC3,image,11,12,NA,Angry,40188,0.390987359,NA,NA,NA
29,PS8,image,9,10,NA,Sad,105740,0.436381691,NA,NA,NA
29,LC3,image,8,9,NA,Angry,44278,0.455124441,NA,NA,NA
29,LFO7,sound,6,NA,928.6503688,Angry,NA,NA,2.954739229,48,2.723927126
29,ROS8,sound,0,NA,134.6862894,Sad,NA,NA,3.303038549,55,0.655044553
29,LC8,image,4,5,NA,Sad,30856,0.330276121,NA,NA,NA
29,PS5,image,0,1,NA,Sad,41006,0.733697508,NA,NA,NA
29,SAW8,sound,5,NA,799.7626713,Angry,NA,NA,3.303038549,1,0.042501202
29,LC14,image,9,10,NA,Angry,30400,0.438322368,NA,NA,NA
29,SAW6,sound,7,NA,1177.009619,Angry,NA,NA,2.600634921,44,0.263731009
29,ROS1,sound,8,NA,1307.168715,Sad,NA,NA,0.853333333,7,1.651231595
29,LFO7,sound,9,NA,1357.116253,Angry,NA,NA,2.954739229,38,1.689370243
29,LFO6,sound,2,NA,447.1645188,Sad,NA,NA,2.600634921,41,0.845200064
29,LFO9,sound,10,NA,1648.064025,Angry,NA,NA,3.651337868,53,1.719327288
29,LC2,image,5,6,NA,Angry,58464,0.269054461,NA,NA,NA
29,PS9,image,3,4,NA,Sad,72297,0.521335602,NA,NA,NA
29,SAW1,sound,6,NA,926.6330843,Angry,NA,NA,0.853333333,1,0.015673391
29,PS8,image,6,7,NA,Sad,81263,0.427722334,NA,NA,NA
29,LC6,image,10,11,NA,Angry,53400,0.380224719,NA,NA,NA
29,ROS6,sound,11,NA,1707.924443,Angry,NA,NA,2.600634921,30,0.899990409
29,SAW7,sound,12,NA,1881.766715,Angry,NA,NA,2.954739229,11,0.043292099
29,PS1,image,1,2,NA,Sad,62909,0.602775438,NA,NA,NA
29,LC12,image,8,9,NA,Angry,34595,0.285445874,NA,NA,NA
29,PS4,image,2,3,NA,Angry,46782,0.674981831,NA,NA,NA
29,ROS3,sound,1,NA,276.4331808,Sad,NA,NA,1.555736961,23,0.768822742
29,LC2,image,11,12,NA,Angry,31920,0.513032581,NA,NA,NA
29,LFO5,sound,3,NA,497.7736978,Sad,NA,NA,2.252335601,33,0.895014977
29,LC11,image,12,13,NA,Angry,34390,0.532247746,NA,NA,NA
29,PS13,image,7,8,NA,Sad,124887,0.39522128,NA,NA,NA
29,ROS3,sound,4,NA,740.6427446,Sad,NA,NA,1.555736961,26,0.850947067
29,SAW5,sound,10,NA,1612.55091,Angry,NA,NA,2.252335601,1,0.047085022
29,PS9,image,5,6,NA,Sad,81012,0.620377228,NA,NA,NA
29,LC8,image,4,5,NA,Angry,30856,0.330276121,NA,NA,NA
29,LFO3,sound,8,NA,1241.809548,Angry,NA,NA,1.555736961,14,1.860911099
29,PS12,image,3,4,NA,Sad,94350,0.397954425,NA,NA,NA
29,LC12,image,10,11,NA,Angry,29160,0.62973251,NA,NA,NA
29,LC12,image,9,10,NA,Angry,28362,0.373915803,NA,NA,NA
29,LFO9,sound,12,NA,1934.07074,Angry,NA,NA,3.651337868,56,1.409310578
29,PS9,image,11,12,NA,Sad,123057,0.416286761,NA,NA,NA
29,LFO4,sound,7,NA,1089.113447,Angry,NA,NA,1.904036281,25,1.190035508
29,LC5,image,6,7,NA,Angry,27048,0.548025732,NA,NA,NA
29,LC14,image,7,8,NA,Angry,27900,0.277562724,NA,NA,NA
29,SAW8,sound,2,NA,412.5482483,Sad,NA,NA,3.303038549,1,0.032970344
29,LFO0,sound,9,NA,1415.758777,Angry,NA,NA,0.505034014,8,1.239129558
29,LC10,image,8,9,NA,Angry,33540,0.255426357,NA,NA,NA
29,SAW1,sound,0,NA,118.8400502,Sad,NA,NA,0.853333333,20,0.35673894
29,PS14,image,1,2,NA,Sad,43164,0.732856084,NA,NA,NA
29,PS8,image,2,3,NA,Sad,54520,0.587582539,NA,NA,NA
29,ROS3,sound,6,NA,1022.072996,Sad,NA,NA,1.555736961,13,0.585049101
29,ROS0,sound,11,NA,1726.134218,Sad,NA,NA,0.505034014,5,2.244271661
29,LFO5,sound,4,NA,664.2953508,Sad,NA,NA,2.252335601,35,2.068102691
29,PS11,image,12,13,NA,Angry,116909,0.414980883,NA,NA,NA
29,ROS9,sound,5,NA,755.6523131,Sad,NA,NA,3.651337868,62,0.929619675
29,LC14,image,0,1,NA,Sad,20601,0.661812533,NA,NA,NA
29,ROS7,sound,1,NA,276.4261319,Sad,NA,NA,2.954739229,48,0.794639623
29,SAW0,sound,3,NA,585.3476685,Sad,NA,NA,0.505034014,2,0.051508456
29,LC11,image,5,6,NA,Angry,30070,0.207283006,NA,NA,NA
29,PS3,image,10,11,NA,Sad,58788,0.630417772,NA,NA,NA
29,PS2,image,0,1,NA,Sad,43044,0.755064585,NA,NA,NA
29,SAW8,sound,4,NA,634.8436084,Angry,NA,NA,3.303038549,1,0.095638249
29,LFO4,sound,9,NA,1385.489798,Angry,NA,NA,1.904036281,30,1.938646309
29,LFO3,sound,7,NA,1112.056696,Angry,NA,NA,1.555736961,27,1.948747184
29,LC0,image,7,8,NA,Angry,48552,0.364907728,NA,NA,NA
29,PS6,image,4,5,NA,Angry,73264,0.477492356,NA,NA,NA
29,LFO5,sound,12,NA,1921.078092,Angry,NA,NA,2.252335601,32,1.259949933
29,LC3,image,6,7,NA,Angry,21125,0.348023669,NA,NA,NA
29,PS9,image,3,4,NA,Sad,72297,0.521335602,NA,NA,NA
29,SAW0,sound,6,NA,1001.13528,Angry,NA,NA,0.505034014,7,0.12078549
29,LC3,image,12,13,NA,Angry,30590,0.344557045,NA,NA,NA
29,ROS5,sound,10,NA,1610.879849,Angry,NA,NA,2.252335601,20,1.165382938
29,ROS0,sound,2,NA,345.2111623,Sad,NA,NA,0.505034014,6,0.937206145
29,PS13,image,1,2,NA,Sad,59508,0.611094307,NA,NA,NA
29,SAW1,sound,0,NA,118.8400502,Sad,NA,NA,0.853333333,20,0.35673894
29,PS4,image,2,3,NA,Sad,46782,0.674981831,NA,NA,NA
29,LC14,image,11,12,NA,Angry,33115,0.35274045,NA,NA,NA
29,ROS6,sound,1,NA,177.4789511,Sad,NA,NA,2.600634921,37,0.673846937
29,PS0,image,9,10,NA,Angry,115388,0.263909592,NA,NA,NA
29,LFO7,sound,11,NA,1737.571135,Angry,NA,NA,2.954739229,53,1.251932892
29,ROS7,sound,5,NA,841.0469887,Sad,NA,NA,2.954739229,53,0.881400925
29,LC2,image,8,9,NA,Angry,84992,0.283332549,NA,NA,NA
29,SAW0,sound,8,NA,1230.402932,Sad,NA,NA,0.505034014,1,0.093349759
29,SAW0,sound,3,NA,585.3476685,Sad,NA,NA,0.505034014,2,0.051508456
29,SAW1,sound,10,NA,1562.194341,Angry,NA,NA,0.853333333,7,0.106393263
29,PS1,image,0,1,NA,Sad,57043,0.633679856,NA,NA,NA
29,ROS3,sound,0,NA,133.2299762,Sad,NA,NA,1.555736961,24,0.565668243
29,PS2,image,10,11,NA,Angry,130670,0.437537308,NA,NA,NA
29,LFO6,sound,5,NA,836.2776362,Angry,NA,NA,2.600634921,27,0.922427576
29,PS8,image,6,7,NA,Sad,81263,0.427722334,NA,NA,NA
29,ROS1,sound,8,NA,1307.168715,Angry,NA,NA,0.853333333,7,1.651231595
29,LFO9,sound,7,NA,1191.573494,Angry,NA,NA,3.651337868,60,2.103511775
29,PS4,image,4,5,NA,Angry,101376,0.388681739,NA,NA,NA
29,LC14,image,5,6,NA,Angry,11550,0.464935065,NA,NA,NA
29,ROS2,sound,9,NA,1443.324594,Angry,NA,NA,1.201632653,2,0.369048135
29,SAW1,sound,6,NA,926.6330843,Angry,NA,NA,0.853333333,1,0.015673391
29,LC7,image,9,10,NA,Angry,36695,0.406812917,NA,NA,NA
29,PS6,image,3,4,NA,Sad,103668,0.396699078,NA,NA,NA
29,LFO9,sound,2,NA,448.8543309,Sad,NA,NA,3.651337868,46,0.87052595
29,LC7,image,12,13,NA,Angry,40500,0.469333333,NA,NA,NA
29,ROS3,sound,12,NA,1817.582067,Angry,NA,NA,1.555736961,15,2.083996338
29,PS3,image,2,3,NA,Sad,59085,0.563594821,NA,NA,NA
29,LFO2,sound,4,NA,618.0651736,Angry,NA,NA,1.201632653,15,1.202580154
29,SAW9,sound,3,NA,494.1815718,Sad,NA,NA,3.651337868,84,0.100841086
29,SAW0,sound,11,NA,1686.31371,Angry,NA,NA,0.505034014,1,0.095732825
29,LC2,image,11,12,NA,Angry,31920,0.513032581,NA,NA,NA
29,LC8,image,1,2,NA,Sad,26162,0.510358535,NA,NA,NA
29,LC2,image,8,9,NA,Angry,84992,0.283332549,NA,NA,NA
29,LFO1,sound,1,NA,263.5329291,Sad,NA,NA,0.853333333,12,1.07643908
29,PS12,image,7,8,NA,Angry,103024,0.444537195,NA,NA,NA
29,PS8,image,10,11,NA,Angry,101430,0.380912945,NA,NA,NA
29,SAW1,sound,10,NA,1562.194341,Angry,NA,NA,0.853333333,7,0.106393263
29,LFO7,sound,8,NA,1282.912092,Angry,NA,NA,2.954739229,44,1.853494337
29,PS4,image,0,1,NA,Sad,52318,0.668412401,NA,NA,NA
29,PS8,image,7,8,NA,Sad,110664,0.444760717,NA,NA,NA
29,SAW6,sound,0,NA,62.48410615,Sad,NA,NA,2.600634921,37,0.227065705
29,PS3,image,11,12,NA,Angry,133210,0.391397042,NA,NA,NA
29,LFO2,sound,7,NA,1054.629027,Angry,NA,NA,1.201632653,13,0.935330343
29,PS0,image,4,5,NA,Angry,64625,0.494189555,NA,NA,NA
29,LC0,image,1,2,NA,Sad,60192,0.469514221,NA,NA,NA
29,PS5,image,12,13,NA,Angry,133500,0.328269663,NA,NA,NA
29,LC8,image,5,6,NA,Angry,15573,0.229885057,NA,NA,NA
29,SAW4,sound,9,NA,1485.811435,Angry,NA,NA,1.904036281,30,0.190838268
29,LC6,image,6,7,NA,Angry,35979,0.238027738,NA,NA,NA
29,SAW0,sound,12,NA,1866.327705,Angry,NA,NA,0.505034014,10,0.126907656
29,LC11,image,3,4,NA,Angry,36019,0.477581277,NA,NA,NA
29,ROS7,sound,2,NA,359.5035808,Sad,NA,NA,2.954739229,50,0.955418334
29,LC13,image,8,9,NA,Angry,24528,0.608569798,NA,NA,NA
29,SAW5,sound,3,NA,541.8549928,Sad,NA,NA,2.252335601,1,0.041153185
29,LC5,image,2,3,NA,Angry,37168,0.313145717,NA,NA,NA
29,ROS4,sound,1,NA,294.6926205,Sad,NA,NA,1.904036281,34,0.969474241
29,PS4,image,9,10,NA,Sad,106477,0.359326427,NA,NA,NA
29,LFO3,sound,11,NA,1729.951973,Angry,NA,NA,1.555736961,25,1.174576363
29,ROS3,sound,5,NA,759.2940705,Sad,NA,NA,1.555736961,32,0.937051361
29,LFO8,sound,6,NA,1003.971397,Angry,NA,NA,3.303038549,46,2.001451349
29,ROS6,sound,4,NA,726.4091891,Angry,NA,NA,2.600634921,47,1.144040176
29,PS1,image,10,11,NA,Angry,91154,0.464335081,NA,NA,NA
29,LC8,image,4,5,NA,Sad,30856,0.330276121,NA,NA,NA
29,PS1,image,5,6,NA,Sad,92460,0.429558728,NA,NA,NA
29,PS7,image,0,1,NA,Sad,36080,0.610532151,NA,NA,NA
29,SAW8,sound,5,NA,799.7626713,Angry,NA,NA,3.303038549,1,0.042501202
29,LC8,image,7,8,NA,Angry,41625,0.367087087,NA,NA,NA
29,ROS4,sound,8,NA,1229.007085,Sad,NA,NA,1.904036281,19,1.936173811
29,LFO2,sound,7,NA,1054.629027,Angry,NA,NA,1.201632653,13,0.935330343
29,LC3,image,6,7,NA,Angry,21125,0.348023669,NA,NA,NA
29,ROS0,sound,9,NA,1372.437432,Angry,NA,NA,0.505034014,6,2.06180504
29,LC0,image,1,2,NA,Sad,60192,0.469514221,NA,NA,NA
29,SAW5,sound,2,NA,376.6194853,Sad,NA,NA,2.252335601,1,0.034621121
29,PS2,image,3,4,NA,Sad,87612,0.34744099,NA,NA,NA
29,LC3,image,9,10,NA,Angry,51756,0.402388129,NA,NA,NA
29,ROS4,sound,10,NA,1595.581635,Angry,NA,NA,1.904036281,16,1.338758058
29,LC10,image,12,13,NA,Angry,35295,0.585380365,NA,NA,NA
29,LC11,image,8,9,NA,Angry,22344,0.405433226,NA,NA,NA
29,SAW9,sound,12,NA,1831.999819,Angry,NA,NA,3.651337868,78,0.196259398
29,PS3,image,2,3,NA,Sad,59085,0.563594821,NA,NA,NA
29,ROS9,sound,6,NA,936.6698387,Angry,NA,NA,3.651337868,35,0.87174889
29,SAW3,sound,0,NA,132.37616,Sad,NA,NA,1.555736961,13,0.591679554
29,LFO0,sound,4,NA,661.2809077,Sad,NA,NA,0.505034014,7,0.787640595
29,LFO5,sound,11,NA,1668.187849,Angry,NA,NA,2.252335601,35,1.983822276
29,LFO4,sound,3,NA,534.2514221,Sad,NA,NA,1.904036281,31,1.188295462
29,PS9,image,11,12,NA,Sad,123057,0.416286761,NA,NA,NA
29,LFO0,sound,1,NA,176.7213671,Sad,NA,NA,0.505034014,8,0.693912708
29,PS3,image,0,1,NA,Sad,80330,0.500585087,NA,NA,NA
29,ROS3,sound,8,NA,1307.261033,Angry,NA,NA,1.555736961,18,1.517582575
29,PS12,image,9,10,NA,Angry,105644,0.32952179,NA,NA,NA
29,SAW5,sound,5,NA,824.5571815,Angry,NA,NA,2.252335601,1,0.029431335
29,LC14,image,1,2,NA,Sad,51520,0.407045807,NA,NA,NA
29,LFO0,sound,0,NA,118.3147179,Sad,NA,NA,0.505034014,7,0.435903305
29,LFO6,sound,9,NA,1423.34077,Angry,NA,NA,2.600634921,39,2.144004213
29,PS5,image,4,5,NA,Sad,82360,0.487068966,NA,NA,NA
29,LC3,image,7,8,NA,Angry,29880,0.349531459,NA,NA,NA
29,LFO4,sound,12,NA,1885.015222,Angry,NA,NA,1.904036281,31,1.233911561
29,ROS8,sound,11,NA,1705.840014,Angry,NA,NA,3.303038549,20,1.365786321
29,SAW4,sound,2,NA,386.4809476,Sad,NA,NA,1.904036281,32,0.086145851
29,LC9,image,5,6,NA,Angry,19050,0.33007874,NA,NA,NA
29,LC6,image,10,11,NA,Angry,53400,0.380224719,NA,NA,NA
29,PS6,image,3,4,NA,Sad,103668,0.396699078,NA,NA,NA
29,SAW9,sound,6,NA,957.1281171,Angry,NA,NA,3.651337868,1,0.053495226
29,ROS2,sound,7,NA,1129.222493,Angry,NA,NA,1.201632653,12,1.014658586
29,LC11,image,8,9,NA,Angry,22344,0.405433226,NA,NA,NA
29,PS2,image,11,12,NA,Angry,114231,0.20221306,NA,NA,NA
29,LC10,image,6,7,NA,Angry,16137,0.268389416,NA,NA,NA
29,ROS5,sound,1,NA,167.9130293,Sad,NA,NA,2.252335601,37,0.81749697
29,PS10,image,12,13,NA,Angry,116739,0.275374982,NA,NA,NA
29,LFO0,sound,10,NA,1572.255348,Angry,NA,NA,0.505034014,8,1.3378557
29,PS12,image,2,3,NA,Sad,46632,0.555434037,NA,NA,NA
29,SAW6,sound,3,NA,556.3847462,Angry,NA,NA,2.600634921,1,0.016299787
29,ROS1,sound,4,NA,729.8136601,Sad,NA,NA,0.853333333,10,0.793140577
29,LC5,image,0,1,NA,Sad,54289,0.05623607,NA,NA,NA
29,LFO1,sound,8,NA,1247.146281,Angry,NA,NA,0.853333333,14,1.492890328
29,PS2,image,6,7,NA,Sad,153090,0.405774381,NA,NA,NA
29,LFO4,sound,5,NA,861.5962839,Angry,NA,NA,1.904036281,27,1.996751065
29,PS11,image,9,10,NA,Angry,83700,0.303691756,NA,NA,NA
29,LC14,image,10,11,NA,Angry,33453,0.572953098,NA,NA,NA
29,LFO5,sound,10,NA,1585.726654,Sad,NA,NA,2.252335601,30,1.152450106
29,SAW1,sound,4,NA,683.8391676,Sad,NA,NA,0.853333333,1,0.033179528
29,PS0,image,4,5,NA,Sad,64625,0.494189555,NA,NA,NA
29,LC0,image,1,2,NA,Sad,60192,0.469514221,NA,NA,NA
29,LC5,image,5,6,NA,Angry,1,0,NA,NA,NA
29,PS1,image,3,4,NA,Sad,69148,0.540261468,NA,NA,NA
29,SAW2,sound,9,NA,1469.960058,Angry,NA,NA,1.201632653,16,0.294563891
29,ROS5,sound,7,NA,1140.965174,Angry,NA,NA,2.252335601,6,0.61796381
29,ROS3,sound,2,NA,389.55319,Sad,NA,NA,1.555736961,20,0.864474503
29,ROS1,sound,12,NA,1939.564341,Sad,NA,NA,0.853333333,8,2.244267772
29,LC9,image,12,13,NA,Angry,34572,0.451579313,NA,NA,NA
29,PS7,image,2,3,NA,Sad,79800,0.500250627,NA,NA,NA
29,SAW1,sound,1,NA,152.543411,Sad,NA,NA,0.853333333,23,0.377619349
29,SAW8,sound,0,NA,49.72276622,Sad,NA,NA,3.303038549,29,0.118275511
29,ROS0,sound,6,NA,1014.092772,Sad,NA,NA,0.505034014,8,0.770541286
29,LFO9,sound,11,NA,1707.994107,Angry,NA,NA,3.651337868,33,1.164250981
29,LC9,image,11,12,NA,Angry,48675,0.425310734,NA,NA,NA
29,LC3,image,8,9,NA,Angry,44278,0.455124441,NA,NA,NA
29,LFO3,sound,3,NA,557.4750932,Angry,NA,NA,1.555736961,26,2.603728066
29,PS12,image,7,8,NA,Angry,103024,0.444537195,NA,NA,NA
29,LFO3,sound,12,NA,1912.278651,Angry,NA,NA,1.555736961,26,1.316893095
29,SAW0,sound,1,NA,253.7296111,Sad,NA,NA,0.505034014,2,0.004644425
29,PS5,image,0,1,NA,Sad,41006,0.733697508,NA,NA,NA
29,PS3,image,5,6,NA,Sad,82080,0.583796296,NA,NA,NA
29,LC14,image,10,11,NA,Angry,33453,0.572953098,NA,NA,NA
29,LC10,image,9,10,NA,Angry,41907,0.473667884,NA,NA,NA
29,PS1,image,7,8,NA,Sad,127050,0.355922865,NA,NA,NA
29,LFO6,sound,0,NA,70.42388224,Sad,NA,NA,2.600634921,44,0.188721332
29,LC7,image,3,4,NA,Sad,37575,0.145948104,NA,NA,NA
29,PS6,image,4,5,NA,Sad,73264,0.477492356,NA,NA,NA
29,ROS3,sound,9,NA,1373.679222,Sad,NA,NA,1.555736961,7,1.332618351
29,LC1,image,1,2,NA,Sad,26462,0.280628826,NA,NA,NA
29,LFO8,sound,2,NA,348.1696702,Sad,NA,NA,3.303038549,51,1.203064127
29,ROS4,sound,11,NA,1725.064535,Angry,NA,NA,1.904036281,18,1.537969266
29,SAW9,sound,6,NA,957.1281171,Angry,NA,NA,3.651337868,1,0.053495226
29,PS0,image,11,12,NA,Angry,100812,0.425435464,NA,NA,NA
29,ROS2,sound,7,NA,1129.222493,Angry,NA,NA,1.201632653,12,1.014658586
29,ROS3,sound,10,NA,1521.766578,Sad,NA,NA,1.555736961,18,1.895647894
29,SAW4,sound,3,NA,566.40927,Sad,NA,NA,1.904036281,1,0.013395791
29,PS1,image,2,3,NA,Sad,80270,0.351725427,NA,NA,NA
29,LC14,image,6,7,NA,Angry,34726,0.212693659,NA,NA,NA
